grain,series_id,item_code,label,sb_class,total_qty_hist,model,model_params,rmsse,mase,smape,n_trials,n_backtest_folds,acc_change_vs_prev,large_threshold,p_large_week,p_large_4w,expected_large_size,bulk_share,last_large_week,customer,channel
sku_channel,sku_channel::2015843|CUSTOMER_PICK_UP,2015843,교체형,intermittent,157749.0,sba,{'alpha': 0.05},0.0551805457958433,0.3506083547530445,2.0,10,6,,0.0,0.013743899764317672,0.05385257929537235,78874.5,1.0,2026-03-16,,CUSTOMER_PICK_UP
sku_channel,sku_channel::1009439|TAIUN,1009439,교체형,lumpy,150154.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1260.3913546554486,8900.575228248932,1.931394587129457,10,6,,0.0,0.28376467440737096,0.7368381392425054,50051.333333333336,1.0,2026-06-08,,TAIUN
sku_channel,sku_channel::2018195|TAIUN,2018195,교체형,intermittent,146146.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.6721088434455196,2.478687884934322,1.2136775651331975,10,6,,0.0,0.23390427283432205,0.6555452639504523,12178.833333333334,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::2019416|TAIUN,2019416,교체형,intermittent,145988.0,sba,{'alpha': 0.3},0.0737606719435475,0.4408538685002279,2.0,10,6,,0.0,0.017187460999927046,0.06699761314958619,36497.0,1.0,2026-03-23,,TAIUN
sku_channel,sku_channel::1007976|TAIUN,1007976,교체형,lumpy,136334.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0017499979034847713,0.006166677894907911,2.0,10,6,,0.0,0.00023627515818461334,0.0009447657297940726,15148.222222222223,1.0,2025-10-20,,TAIUN
sku_channel,sku_channel::2019671|TAIUN,2019671,교체형,intermittent,132835.0,sba,{'alpha': 0.05},0.03030513016973368,0.12785011867420562,2.0,10,6,,0.0,0.05289182593964163,0.19536607509770276,18976.428571428572,1.0,2026-03-30,,TAIUN
sku_channel,sku_channel::1008622|TAIUN,1008622,교체형,lumpy,131550.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.003051458746457305,0.02117731208478384,2.0,10,6,,0.0,0.0006101528803626364,0.002438378710694078,13155.0,1.0,2025-12-08,,TAIUN
sku_channel,sku_channel::2018332|TAIUN,2018332,교체형,intermittent,124323.0,sba,{'alpha': 0.05},0.05074590288502753,0.11784543254388403,2.0,10,6,,0.0,0.08090798485295583,0.28643100357250617,5651.045454545455,1.0,2026-04-06,,TAIUN
sku_channel,sku_channel::2016096|TAIUN,2016096,교체형,lumpy,116050.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0003008960755492338,0.0023335367548312697,2.0,10,6,,0.0,8.775506115749433e-06,3.510156240871254e-05,38683.333333333336,1.0,2025-07-28,,TAIUN
sku_channel,sku_channel::1008147|TAIUN,1008147,교체형,lumpy,112995.0,sba,{'alpha': 0.3},0.058371631974389375,0.4486679121125699,1.948630592675876,10,6,,0.0,0.18945529072856038,0.5683736980951093,14124.375,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1009975|TAIUN,1009975,교체형,intermittent,100089.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",9.580231659345,73.24198034949009,1.8416127920944696,10,6,,0.0,0.29291511627776,0.7500309662525382,33363.0,1.0,2026-06-08,,TAIUN
sku_channel,sku_channel::2019749|TAIUN,2019749,교체형,intermittent,99901.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.7121880142425346,2.9248523354576186,1.3407263871263349,10,6,,0.0,0.11771432568772908,0.3940498315401004,14271.57142857143,1.0,2026-04-27,,TAIUN
sku_channel,sku_channel::1005729|TAIUN,1005729,교체형,lumpy,99555.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.613613800149265e-05,0.00037132457918795744,2.0,10,6,,0.0,1.0889115345490367e-05,4.3555749950296985e-05,33185.0,1.0,2025-08-04,,TAIUN
sku_channel,sku_channel::1009888|TAIUN,1009888,교체형,intermittent,98896.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.3784182129073026,2.2339907796308927,0.9538220863029455,10,6,,0.0,0.09522095928697372,0.32985292516212184,32965.333333333336,1.0,2026-05-11,,TAIUN
sku_channel,sku_channel::2019071|TAIUN,2019071,교체형,intermittent,96360.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.19387652240144373,0.48846970905668585,0.43383994283448685,10,6,,0.0,0.25704438475993785,0.695314716689289,6882.857142857143,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1008734|TAIUN,1008734,교체형,lumpy,93304.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.005880549997501126,0.017924937256309833,2.0,10,6,,0.0,0.0007070528397430966,0.0028252132303034916,8482.181818181818,1.0,2025-12-08,,TAIUN
sku_channel,sku_channel::2017773|CUSTOMER_PICK_UP,2017773,교체형,intermittent,85395.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.019357384812140613,0.04392659880106414,2.0,10,6,,0.0,0.002307304768803493,0.009197326248276738,4494.473684210527,1.0,2026-01-19,,CUSTOMER_PICK_UP
sku_channel,sku_channel::1008802|TAIUN,1008802,교체형,lumpy,84581.0,croston,{'alpha': 0.2},656.5670299533872,4644.580450709166,1.989028405170596,10,6,,0.0,0.2819200000000044,0.7341165388321744,28193.666666666668,1.0,2026-06-08,,TAIUN
sku_channel,sku_channel::2019729|TAIUN,2019729,교체형,intermittent,82800.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.3524563859061159,1.0909584660491296,0.37089151442812623,10,6,,0.0,0.25876260289071573,0.6981235116129463,10350.0,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1009282|TAIUN,1009282,교체형,lumpy,78895.0,sba,{'alpha': 0.05},0.007987840775106827,0.06638965298392725,2.0,10,6,,0.0,0.002452818693403401,0.0097752358479255,15779.0,1.0,2026-01-12,,TAIUN
sku_channel,sku_channel::1008897|TAIUN,1008897,교체형,lumpy,74918.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.002410641090241831,0.010073464739403503,2.0,10,6,,0.0,0.000307078777407838,0.001227749441196302,8324.222222222223,1.0,2025-10-27,,TAIUN
sku_channel,sku_channel::1008744|TAIUN,1008744,교체형,lumpy,72296.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.012948148148221738,0.058639776882161036,2.0,10,6,,0.0,0.0018749493917246598,0.0074787313082634865,7229.6,1.0,2026-01-12,,TAIUN
sku_channel,sku_channel::2018272|TAIUN,2018272,교체형,lumpy,71000.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.2436946479169487,0.3999238855699787,0.19504607487173684,10,6,,0.0,0.2414959630464407,0.6689972619843936,4733.333333333333,1.0,2026-05-25,,TAIUN
sku_channel,sku_channel::2018958|TAIUN,2018958,교체형,lumpy,67769.0,sba,{'alpha': 0.3},0.07455974695344247,0.4634526494355151,2.0,10,6,,0.0,0.0031136864445704517,0.012396696173936572,11294.833333333334,1.0,2026-01-26,,TAIUN
sku_channel,sku_channel::2018332|DHL,2018332,교체형,intermittent,65903.0,sba,{'alpha': 0.05},0.20529850168412134,0.40420411501725545,1.884702235675703,10,6,,0.0,0.0,0.0,0.0,0.0,,,DHL
sku_channel,sku_channel::2017773|DHL,2017773,교체형,lumpy,65783.0,sba,{'alpha': 0.05},0.051511150876029074,0.10979214458894908,0.7189310310109059,10,6,,0.0,0.0,0.0,0.0,0.0,,,DHL
sku_channel,sku_channel::1007777|TAIUN,1007777,교체형,lumpy,65136.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",6.143937343117665e-05,0.00047958081316095097,2.0,10,6,,0.0,1.090251571481095e-05,4.360934967517771e-05,32568.0,1.0,2025-08-04,,TAIUN
sku_channel,sku_channel::1008745|TAIUN,1008745,교체형,lumpy,63847.0,sba,{'alpha': 0.05},0.022547017761770257,0.13590296757351095,2.0,10,6,,0.0,0.008796098264581761,0.03472288126772349,10641.166666666666,1.0,2026-03-02,,TAIUN
sku_channel,sku_channel::2019206|TAIUN_AIR,2019206,교체형,intermittent,60964.0,sba,{'alpha': 0.05},0.05387624519365803,0.17939711728886532,2.0,10,6,,0.0,0.02607971367623611,0.10030843592822158,6773.777777777777,1.0,2026-03-30,,TAIUN_AIR
sku_channel,sku_channel::2016929|DHL,2016929,교체형,lumpy,60719.0,sba,{'alpha': 0.3},0.11490121988633543,0.25984383586539017,1.1918814477804907,10,6,,0.0,0.0,0.0,0.0,0.0,,,DHL
sku_channel,sku_channel::2019456|TAIUN,2019456,교체형,intermittent,60369.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4244.536869262467,2481.5973105330127,1.1588435092385212,10,6,,0.0,0.42230784000000005,0.888625467349394,12073.8,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::2017902|TAIUN,2017902,교체형,lumpy,59991.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.07410321402067792,0.4082509072389659,2.0,10,6,,0.0,0.0028868063630821646,0.011497319707557963,11998.2,1.0,2026-01-26,,TAIUN
sku_channel,sku_channel::2017239|TAIUN,2017239,교체형,intermittent,59400.0,sba,{'alpha': 0.3},0.07017084054494185,0.20964348826693238,2.0,10,6,,0.0,0.0070368872398221234,0.027851833619315758,4569.2307692307695,1.0,2026-02-23,,TAIUN
sku_channel,sku_channel::2018332|FEDEX,2018332,교체형,lumpy,59299.0,sba,{'alpha': 0.05},0.052713168894776376,0.17071267197360104,2.0,10,6,,0.0,0.0,0.0,0.0,0.0,,,FEDEX
sku_channel,sku_channel::2018782|DHL,2018782,교체형,intermittent,58743.0,sba,{'alpha': 0.3},0.22444453089255514,0.461530350334256,0.4784280186106044,10,6,,0.0,0.0,0.0,0.0,0.0,,,DHL
sku_channel,sku_channel::2018272|DHL,2018272,교체형,lumpy,58396.0,sba,{'alpha': 0.3},0.08126166945296583,0.15672339306929584,0.7231882867177388,10,6,,0.0,0.0,0.0,0.0,0.0,,,DHL
sku_channel,sku_channel::2018610|CUSTOMER_PICK_UP,2018610,교체형,intermittent,57744.0,sba,{'alpha': 0.05},0.05353924273132421,0.30987725016801154,2.0,10,6,,0.0,0.021129798736087623,0.08187792039183983,19248.0,1.0,2026-03-16,,CUSTOMER_PICK_UP
sku_channel,sku_channel::2018127|TAIUN,2018127,교체형,lumpy,56268.0,croston,{'alpha': 0.2},0.3210894497125631,1.368245809738185,1.791043934060592,10,6,,0.0,0.05946583138298119,0.21747483906250853,9378.0,1.0,2026-04-27,,TAIUN
sku_channel,sku_channel::2016929|FEDEX,2016929,교체형,lumpy,55816.0,sba,{'alpha': 0.3},0.06547082848610883,0.13866030159800227,2.0,10,6,,0.0,0.0,0.0,0.0,0.0,,,FEDEX
sku_channel,sku_channel::1007826|TAIUN,1007826,교체형,lumpy,53177.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.007894208509987701,0.025640180465822712,2.0,10,6,,0.0,0.0006081136486342738,0.0024302366806693287,5317.7,1.0,2025-12-08,,TAIUN
sku_channel,sku_channel::1009303|TAIUN_AIR,1009303,교체형,lumpy,52422.0,sba,{'alpha': 0.3},21.352365601654814,75.7643745685257,1.9900243676107496,10,6,,0.0,0.10244399951507528,0.35099772567484955,10484.4,1.0,2026-05-18,,TAIUN_AIR
sku_channel,sku_channel::2017631|TAIUN,2017631,교체형,lumpy,48219.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.6622064173173208,8.211527418804627,1.6870422132077827,10,6,,0.0,0.2398944138160924,0.6661928021577118,5357.666666666667,1.0,2026-05-25,,TAIUN
sku_channel,sku_channel::1008736|TAIUN,1008736,교체형,lumpy,48126.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0012050387027003552,0.005464607846573134,2.0,10,6,,0.0,0.0001253044109383881,0.0005011234444506352,6015.75,1.0,2025-10-06,,TAIUN
sku_channel,sku_channel::1006749|TAIUN,1006749,교체형,lumpy,46321.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.01538648868376208,0.08825659883053699,2.0,10,6,,0.0,0.0007555786372741897,0.003018890879744607,15440.333333333334,1.0,2025-12-15,,TAIUN
sku_channel,sku_channel::2019394|TAIUN,2019394,교체형,intermittent,45397.0,sba,{'alpha': 0.05},0.031757127713193535,0.11590976857721785,2.0,10,6,,0.0,0.021580544504966187,0.08356784367426617,6485.285714285715,1.0,2026-03-30,,TAIUN
sku_channel,sku_channel::1007755|TAIUN,1007755,교체형,lumpy,44208.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0008080765092071174,0.006412840054490984,2.0,10,6,,0.0,2.1267647934383967e-05,8.506787789908099e-05,22104.0,1.0,2025-08-25,,TAIUN
sku_channel,sku_channel::1008771|TAIUN,1008771,교체형,lumpy,43497.0,sba,{'alpha': 0.05},0.09154288970285948,0.3353935400733214,2.0,10,6,,0.0,0.042342803310693976,0.1589141886012585,4349.7,1.0,2026-04-06,,TAIUN
sku_channel,sku_channel::2017910|TAIUN,2017910,교체형,lumpy,41845.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0003423809905806463,0.0017849764040151143,2.0,10,6,,0.0,3.8629188764057024e-05,0.00015450780200154668,8369.0,1.0,2025-09-01,,TAIUN
sku_channel,sku_channel::1008625|TAIUN,1008625,교체형,lumpy,41267.0,sba,{'alpha': 0.3},0.06865882073933305,0.3906727751311827,2.0,10,6,,0.0,0.028784295381782943,0.11026067635279568,4126.7,1.0,2026-03-23,,TAIUN
sku_channel,sku_channel::1008882|TAIUN,1008882,교체형,lumpy,40798.0,sba,{'alpha': 0.3},0.09401275785940257,0.5100785198694466,1.706646575363422,10,6,,0.0,0.09302209295897834,0.3233145583850502,8159.6,1.0,2026-05-11,,TAIUN
sku_channel,sku_channel::2019732|TAIUN,2019732,교체형,lumpy,40682.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.3442998877961125,8.322104170992622,1.2870083589722043,10,6,,0.0,0.38878284119478457,0.860433190364624,5085.25,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::2019526|TAIUN_AIR,2019526,교체형,lumpy,40350.0,sba,{'alpha': 0.05},0.05512690841865121,0.2643531082520438,2.0,10,6,,0.0,0.03325993820882968,0.12654835986662294,6725.0,1.0,2026-03-30,,TAIUN_AIR
sku_channel,sku_channel::1009965|TAIUN,1009965,교체형,intermittent,40108.0,sba,{'alpha': 0.05},0.05250066693093951,0.3334023024881014,2.0,10,6,,0.0,0.03246995275776001,0.12368984449777665,20054.0,1.0,2026-03-30,,TAIUN
sku_channel,sku_channel::2019842|TAIUN,2019842,교체형,intermittent,40097.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.586559808851974,11.783944998069282,0.8147095804788935,10,6,,0.0,0.24271586918399998,0.6711215443303871,13365.666666666666,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::2019563|TAIUN,2019563,교체형,intermittent,39407.0,sba,{'alpha': 0.05},0.03898896133108526,0.11832156158516621,2.0,10,6,,0.0,0.02421152059379298,0.09338532332420757,4378.555555555556,1.0,2026-03-23,,TAIUN
sku_channel,sku_channel::2018509|CUSTOMER_PICK_UP,2018509,교체형,intermittent,37484.0,sba,{'alpha': 0.05},0.04904823024734052,0.3018416638253459,2.0,10,6,,0.0,0.018247494974570504,0.07101634614337848,18742.0,1.0,2026-03-16,,CUSTOMER_PICK_UP
sku_channel,sku_channel::2019838|TAIUN,2019838,교체형,intermittent,36551.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",1.2276610470760674,6.872340400153493,1.4791383474549535,10,6,,0.0,0.08094051089776641,0.28653200910728616,12183.666666666666,1.0,2026-04-27,,TAIUN
sku_channel,sku_channel::2019841|TAIUN,2019841,교체형,intermittent,35926.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.7003638518776155,4.880293124750072,1.0461178417114232,10,6,,0.0,0.1744466396273705,0.5355054763580915,11975.333333333334,1.0,2026-05-25,,TAIUN
sku_channel,sku_channel::2018977|TAIUN,2018977,교체형,intermittent,35680.0,sba,{'alpha': 0.05},0.052712887927186564,0.332995969418231,2.0,10,6,,0.0,0.017179890246458347,0.0669688645840405,17840.0,1.0,2026-03-23,,TAIUN
sku_channel,sku_channel::1007794|TAIUN,1007794,교체형,lumpy,35119.0,sba,{'alpha': 0.3},0.10980333059928474,0.9171893754188386,2.0,10,6,,0.0,0.026843545600000806,0.10312757878049672,17559.5,1.0,2026-04-06,,TAIUN
sku_channel,sku_channel::1008884|TAIUN,1008884,교체형,lumpy,34947.0,croston,{'alpha': 0.2},0.1927399427478304,0.9474812313180135,1.663304933942004,10,6,,0.0,0.2235813527602181,0.6366009152620115,2912.25,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::2019710|TAIUN_AIR,2019710,교체형,intermittent,34760.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.378775646943602,1.6132086956595455,0.8832815043295703,10,6,,0.0,0.1149353105251369,0.38637922060315777,8690.0,1.0,2026-05-11,,TAIUN_AIR
sku_channel,sku_channel::1005681|TAIUN,1005681,교체형,lumpy,34468.0,sba,{'alpha': 0.05},0.061107963360207906,0.4518281262050135,1.5412016862141649,10,6,,0.0,0.16544755410929968,0.5149186950820759,8617.0,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1005677|TAIUN,1005677,교체형,lumpy,34111.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.03883497248399033,0.26545097082288527,2.0,10,6,,0.0,0.003613768742012381,0.014376907623893986,11370.333333333334,1.0,2026-02-02,,TAIUN
sku_channel,sku_channel::2018611|FEDEX,2018611,교체형,lumpy,33763.0,sba,{'alpha': 0.05},0.01180805925284355,0.07192027823142269,1.6920240297126725,10,6,,0.0,0.0,0.0,0.0,0.0,,,FEDEX
sku_channel,sku_channel::2017906|TAIUN,2017906,교체형,lumpy,33536.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.08036581819471707,0.44747679296377507,2.0,10,6,,0.0,0.0028870986634096313,0.011498478811787893,6707.2,1.0,2026-01-26,,TAIUN
sku_channel,sku_channel::2017631|DHL,2017631,교체형,lumpy,33104.0,croston,{'alpha': 0.1},0.18955515649899324,0.47156573696820514,1.0261611843139893,10,6,,0.0,0.0,0.0,0.0,0.0,,,DHL
sku_channel,sku_channel::1008623|TAIUN,1008623,교체형,lumpy,32810.0,sba,{'alpha': 0.3},0.04416127610675718,0.23570489499639943,2.0,10,6,,0.0,0.026843548506879734,0.10312758949655187,4687.142857142857,1.0,2026-04-06,,TAIUN
sku_channel,sku_channel::2018562|TAIUN,2018562,교체형,intermittent,32532.0,sba,{'alpha': 0.05},0.028136305934301758,0.18985209342711143,2.0,10,6,,0.0,0.002327110657146259,0.009276000344544455,16266.0,1.0,2026-01-19,,TAIUN
sku_channel,sku_channel::1007710|TAIUN,1007710,교체형,lumpy,32374.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.018237426415620643,0.1121324462183362,2.0,10,6,,0.0,0.0006045271876018784,0.002415916915255889,8093.5,1.0,2025-12-08,,TAIUN
sku_channel,sku_channel::2017904|TAIUN,2017904,교체형,lumpy,32265.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.08080780814222246,0.5511143454699164,2.0,10,6,,0.0,0.0028868063630821646,0.011497319707557963,6453.0,1.0,2026-01-26,,TAIUN
sku_channel,sku_channel::2018991|TAIUN_AIR,2018991,교체형,lumpy,32079.0,sba,{'alpha': 0.3},0.06828767356473345,0.37913513120283354,2.0,10,6,,0.0,0.0029072650707161556,0.011578445361305922,8019.75,1.0,2026-01-26,,TAIUN_AIR
sku_channel,sku_channel::1007635|TAIUN,1007635,교체형,intermittent,31822.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.001645171825374008,0.009552086229527508,2.0,10,6,,0.0,6.490371073213552e-05,0.00025958956907201625,15911.0,1.0,2025-09-29,,TAIUN
sku_channel,sku_channel::1007977|TAIUN,1007977,교체형,lumpy,31034.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",7.956281125491265e-05,0.0004935971295740505,2.0,10,6,,0.0,1.721101884514426e-05,6.884229808579168e-05,7758.5,1.0,2025-08-18,,TAIUN
sku_channel,sku_channel::1008804|TAIUN,1008804,교체형,intermittent,30951.0,sba,{'alpha': 0.05},0.3753885620281594,1.101167822479249,0.9333597934705669,10,6,,0.0,0.10271989626181646,0.3517953364001922,6190.2,1.0,2026-05-04,,TAIUN
sku_channel,sku_channel::2019481|TAIUN,2019481,교체형,intermittent,30466.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.6266226610992673,2.4023714511226597,0.8901585040341793,10,6,,0.0,0.23489245827644237,0.6573190742798334,4352.285714285715,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1008316|TAIUN,1008316,교체형,lumpy,29733.0,sba,{'alpha': 0.3},0.09959576027881088,0.5458171890785984,1.7045118245937365,10,6,,0.0,0.2268550332774925,0.6426911841361842,4955.5,1.0,2026-06-08,,TAIUN
sku_channel,sku_channel::1007775|TAIUN,1007775,교체형,lumpy,29479.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0429533179969336,0.15110465234932527,2.0,10,6,,0.0,0.00511167787176592,0.0202904695575874,2679.909090909091,1.0,2026-02-09,,TAIUN
sku_channel,sku_channel::2018782|FEDEX,2018782,교체형,lumpy,29210.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.7487038171116751,3.057560487880746,1.5471944998053555,10,6,,0.0,0.0,0.0,0.0,0.0,,,FEDEX
sku_channel,sku_channel::2018606|TAIUN,2018606,교체형,lumpy,28821.0,sba,{'alpha': 0.05},0.01063978186044404,0.04862324242286265,1.316857616145784,10,6,,0.0,0.14550522146759004,0.4668644372265853,4117.285714285715,1.0,2026-05-25,,TAIUN
sku_channel,sku_channel::2017775|TAIUN,2017775,교체형,lumpy,28456.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.004635684755026432,0.017451668479069073,2.0,10,6,,0.0,0.0002978121731373103,0.001190716645652845,2845.6,1.0,2025-11-03,,TAIUN
customer_channel,customer_channel::Patriot Memory Inc.|TAIUN,,교체형,lumpy,90110698.0,sba,{'alpha': 0.3},0.0241960151904886,0.03954477023319138,0.6450988518039257,10,6,,0.0,0.5032750340154897,0.9391214983760299,1072746.4047619049,1.0,2026-06-01,Patriot Memory Inc.,TAIUN
customer_channel,customer_channel::YHG SUPPLY CHAIN (HONG KONG)|TAIUN,,교체형,lumpy,78940789.0,croston,{'alpha': 0.2},0.0951493160229659,0.19288014010181986,0.2185880508034992,10,6,,0.0,0.4469261957565208,0.9064309206793494,2923732.925925926,1.0,2026-06-01,YHG SUPPLY CHAIN (HONG KONG),TAIUN
customer_channel,customer_channel::ALL-THE-WAY EXPRESS LIMITED|TAIUN,,교체형,lumpy,61836655.0,sba,{'alpha': 0.1},0.07354783829045304,0.10362299077603133,0.20986956618154795,10,6,,0.0,0.5598158185325232,0.9624562433277607,981534.2063492064,1.0,2026-06-01,ALL-THE-WAY EXPRESS LIMITED,TAIUN
customer_channel,"customer_channel::G.Skill International Ent. Co., Ltd|TAIUN_AIR",,교체형,lumpy,49539689.0,sba,{'alpha': 0.2},0.13857380590360274,0.2244466039627492,0.732004276419353,10,6,,0.0,0.4103204905280835,0.8790894636455138,750601.3484848485,1.0,2026-05-25,"G.Skill International Ent. Co., Ltd",TAIUN_AIR
customer_channel,customer_channel::TEC LOGISTICS COMPANY|TAIUN,,교체형,lumpy,41620256.0,sba,{'alpha': 0.1},0.1017232127651768,0.26940930729839274,0.932565498230208,10,6,,0.0,0.4862780453998229,0.9303513817193505,1342588.9032258065,1.0,2026-06-08,TEC LOGISTICS COMPANY,TAIUN
customer_channel,customer_channel::PATRIOT MEMORY INC.|TAIUN_AIR,,교체형,lumpy,36107273.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.160558909100834,0.3533916131216779,1.8242885941907625,10,6,,0.0,0.13918278096333053,0.45090968619808647,547079.8939393939,1.0,2026-05-11,PATRIOT MEMORY INC.,TAIUN_AIR
customer_channel,customer_channel::Eternal International (HK) Ltd.|TAIUN,,교체형,lumpy,34662794.0,sba,{'alpha': 0.3},0.05874749085946246,0.22261383575359864,1.3246940464110744,10,6,,0.0,0.16673235798472255,0.5178989588368104,1195268.7586206896,1.0,2026-04-27,Eternal International (HK) Ltd.,TAIUN
customer_channel,customer_channel::GOLDKEY TECHNOLOGY CORPORATION|TAIUN_AIR,,교체형,lumpy,23796097.0,croston,{'alpha': 0.2},0.20269055243918757,0.3706328960666194,0.5786019154938161,10,6,,0.0,0.35517481843672805,0.8271107635102911,915234.5,1.0,2026-06-08,GOLDKEY TECHNOLOGY CORPORATION,TAIUN_AIR
customer_channel,customer_channel::MAX LOGISTICS LIMITED|TAIUN,,교체형,intermittent,22902429.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.9968503387914651,7.429196441821433,1.6224105861672307,10,6,,0.0,0.07390363648000002,0.2644288023273009,11451214.5,1.0,2026-04-27,MAX LOGISTICS LIMITED,TAIUN
customer_channel,customer_channel::BANG TAI INTERNATIONAL LOGISTICS CO|TAIUN,,교체형,lumpy,17622725.0,sba,{'alpha': 0.05},0.09503765670738482,0.2551563655978603,0.749561458804771,10,6,,0.0,0.8476843915561152,0.9994617579316888,476289.86486486485,1.0,2026-06-08,BANG TAI INTERNATIONAL LOGISTICS CO,TAIUN
customer_channel,customer_channel::SF Supply Chain (Hong Kong) Limited|TAIUN,,교체형,lumpy,15956279.0,sba,{'alpha': 0.05},0.023409989886266813,0.06586340039090245,1.1520786956327211,10,6,,0.0,0.1443671788968095,0.4640185724987289,797813.95,1.0,2026-04-27,SF Supply Chain (Hong Kong) Limited,TAIUN
customer_channel,customer_channel::REALTECH SEMICONDUCTOR TECHNOLOGY L|TAIUN,,교체형,lumpy,14179579.0,sba,{'alpha': 0.05},0.00015816396275491714,0.00046812471947028526,0.005984284223489899,10,6,,0.0,0.19678242435145524,0.5837705436444087,675218.0476190476,1.0,2026-05-18,REALTECH SEMICONDUCTOR TECHNOLOGY L,TAIUN
customer_channel,"customer_channel::SC GLOBAL TRANS (HK) CO., LIMITED|TAIUN",,교체형,intermittent,12729355.0,sba,{'alpha': 0.3},0.050495554163542226,0.13213083254798522,0.960587365409193,10,6,,0.0,0.08192557744967013,0.28958593253514786,909239.6428571428,1.0,2026-05-11,"SC GLOBAL TRANS (HK) CO., LIMITED",TAIUN
customer_channel,customer_channel::Ringson Limited|TAIUN,,교체형,lumpy,12302298.0,sba,{'alpha': 0.3},0.06049340023450079,0.1278123997233514,1.6765104768588284,10,6,,0.0,0.17036907697630657,0.5262603607923853,315443.53846153844,1.0,2026-05-25,Ringson Limited,TAIUN
customer_channel,customer_channel::EVERBOND ELECTRONICS LIMITED|TAIUN,,교체형,lumpy,11533061.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.019214565099032882,0.04756685819673621,0.10657238853775064,10,6,,0.0,0.1898337218126814,0.5691792129596853,274596.6904761905,1.0,2026-05-18,EVERBOND ELECTRONICS LIMITED,TAIUN
customer_channel,customer_channel::QC Supplies Limited|TAIUN,,지속형,erratic,63123.0,ma,{'window': 8},0.023815056530458716,0.02774389793231387,0.36631388894070077,10,6,,0.0,0.7068432302805682,0.9926141631454398,454.1223021582734,1.0,2026-06-08,QC Supplies Limited,TAIUN
